Dewyl	CONJ(type=sub)	dewijl	
antwoordde	VRB(finiteness=fin,tense=past)	antwoorden	
myn	PD(type=poss,position=prenom)	mijn	
Leydsman	NOU-C(number=sg)	leidsman	
,	PC	,	
als	CONJ(type=sub)	als	
op	ADP(type=pre)	op	
eenige	PD(type=indef,subtype=oth,position=prenom)	enig	
plaats	NOU-C(number=sg)	plaats	
van	ADP(type=pre)	van	
deese	PD(type=d-p,subtype=oth,position=prenom)	deze	
natuur	NOU-C(number=sg)	natuur	
,	PC	,	
uytgenomen	ADP(type=pre)	uitgenomen	
alleen	AA(degree=pos,position=free)	alleen	
't	PD(type=d-p,subtype=art,position=prenom)	het	
eerste	NUM(type=ord,position=prenom,representation=let)	eerste	
Huis	NOU-C(number=sg)	huis	
,	PC	,	
daar	ADV(type=pron)	daarin	mw_107
wy	PD(type=pers,position=free)	wij	
in	ADV(type=pron)	daarin	mw_107
geweest	VRB(finiteness=pastpart)	zijn	
zyn	VRB(finiteness=fin,tense=pres)	zijn	
,	PC	,	
want	CONJ(type=coor)	want	
dat	PD(type=d-p,position=free)	dat	
overtreft	VRB(finiteness=fin,tense=pres)	overtreffen	
alle	PD(type=indef,position=free)	al	
d	PD(type=d-p,subtype=art,position=prenom)	de	
'	PC	'	
anderen	PD(type=indef,position=free)	ander	
,	PC	,	
maar	CONJ(type=coor)	maar	
men	PD(type=pers,position=free)	men	
houd	VRB(finiteness=fin,tense=pres)	houden	
hier	ADV(type=reg)	hier	
geen	PD(type=indef,subtype=oth,position=prenom)	geen	
soo	ADV(type=reg)	zo	
goede	AA(degree=pos,position=prenom)	goed	
ordre	NOU-C(number=sg)	order	
,	PC	,	
als	CONJ(type=sub)	als	
'	PC	'	
er	ADV(type=reg)	er	
op	ADP(type=pre)	op	
sommige	PD(type=indef,subtype=oth,position=prenom)	sommig	
plaatsen	NOU-C(number=pl)	plaats	
wel	ADV(type=reg)	wel	
gedaan	VRB(finiteness=pastpart)	doen	
word	VRB(finiteness=fin,tense=pres)	worden	
.	PC	.	

en	CONJ(type=coor)	en	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Hoertjes	NOU-C(number=pl)	hoertje	
speelen	VRB(finiteness=fin,tense=pres)	spelen	
'	PC	'	
er	ADV(type=reg)	er	
den	PD(type=d-p,subtype=art,position=prenom)	de	
baas	NOU-C(number=sg)	baas	
wat	ADV(type=reg)	wat	
te	ADV(type=reg)	te	
veel	ADV(type=reg)	veel	
,	PC	,	
't	PD(type=d-p,position=free)	hetgeen	mw_1
geen	PD(type=d-p,position=free)	hetgeen	mw_1
veroorsaakt	VRB(finiteness=pastpart)	veroorzaken	
word	VRB(finiteness=fin,tense=pres)	worden	
door	CONJ(type=sub)	doordat	mw_170
dat	CONJ(type=sub)	doordat	mw_170
'	PC	'	
er	ADV(type=pron)	ermede	mw_207
den	PD(type=d-p,subtype=art,position=prenom)	de	
Hospes	NOU-C(number=sg)	hospes	
sich	PD(type=refl,position=free)	zich	
wat	ADV(type=reg)	wat	
te	ADV(type=reg)	te	
gemeen	AA(degree=pos,position=free)	gemeen	
mee	ADV(type=pron)	ermede	mw_207
maakt	VRB(finiteness=fin,tense=pres)	maken	
.	PC	.	

en	CONJ(type=coor)	en	
dat	CONJ(type=sub)	dat	
'	PC	'	
er	ADV(type=reg)	er	
selden	ADV(type=reg)	zelden	
een	PD(type=indef,subtype=art,position=prenom)	een	
dansje	NOU-C(number=sg)	dansje	
gedanst	VRB(finiteness=pastpart)	dansen	
word	VRB(finiteness=fin,tense=pres)	worden	
,	PC	,	
sonder	ADP(type=pre)	zonder	
dat	CONJ(type=sub)	dat	
hy	PD(type=pers,position=free)	hij	
mee	ADV(type=reg)	mede	
van	ADP(type=pre)	van	
de	PD(type=d-p,subtype=art,position=prenom)	de	
party	NOU-C(number=sg)	partij	
is	VRB(finiteness=fin,tense=pres)	zijn	
.	PC	.	

Wel	INT	wel	
is	VRB(finiteness=fin,tense=pres)	zijn	
zyn	PD(type=poss,position=prenom)	zijn	
Vrou	NOU-C(number=sg)	vrouw	
daar	ADV(type=pron)	daarover	mw_108
niet	ADV(type=reg)	niet	
jalous	AA(degree=pos,position=free)	jaloers	
over	ADV(type=pron)	daarover	mw_108
,	PC	,	
vroeg	VRB(finiteness=fin,tense=past)	vragen	
ik	PD(type=pers,position=free)	ik	
,	PC	,	
dat	CONJ(type=sub)	dat	
hy	PD(type=pers,position=free)	hij	
sich	PD(type=refl,position=free)	zich	
soo	ADV(type=reg)	zo	
gemeen	AA(degree=pos,position=free)	gemeen	
met	ADP(type=pre)	met	
deeze	PD(type=d-p,subtype=oth,position=prenom)	deze	
Schepsels	NOU-C(number=pl)	schepsel	
maakt	VRB(finiteness=fin,tense=pres)	maken	
?	PC	?	

Mogelyk	AA(degree=pos,position=free)	mogelijk	
sou	VRB(finiteness=fin,tense=past)	zullen	
s'et	PD(type=pers,position=free)+PD(type=pers,position=free)	zij+het	
weesen	VRB(finiteness=inf)	wezen	
,	PC	,	
dat	CONJ(type=sub)	dat	
se	PD(type=pers,position=free)	zij	
by	ADP(type=pre)	bij	
hen	PD(type=pers,position=free)	zij	
woonde	VRB(finiteness=fin,tense=past)	wonen	
,	PC	,	
hernam	VRB(finiteness=fin,tense=past)	hernemen	
hy	PD(type=pers,position=free)	hij	
,	PC	,	
maar	CONJ(type=coor)	maar	
ieder	PD(type=indef,position=free)	ieder	
houd	VRB(finiteness=fin,tense=pres)	houden	
bysonder	AA(degree=pos,position=free)	bijzonder	
huys	NOU-C(number=sg)	huis	
,	PC	,	
en	CONJ(type=coor)	en	
se	PD(type=pers,position=free)	zij	
sijn	VRB(finiteness=fin,tense=pres)	zijn	
al	ADV(type=reg)	al	
soo	ADV(type=reg)	zo	
vreemd	AA(degree=pos,position=free)	vreemd	
den	PD(type=d-p,subtype=art,position=prenom)	de	
een	NUM(type=card,position=free,representation=let)	een	
van	ADP(type=pre)	van	
een	PD(type=indef,subtype=art,position=prenom)	een	
ander	PD(type=indef,position=free)	ander	
,	PC	,	
als	CONJ(type=sub)	alsof	mw_67
of	CONJ(type=sub)	alsof	mw_67
se	PD(type=pers,position=free)	zij	
malkauder	PD(type=recip,position=free,WF=mis)	malkander	
nooit	ADV(type=reg)	nooit	
gekend	VRB(finiteness=pastpart)	kennen	
hadden	VRB(finiteness=fin,tense=past)	hebben	
.	PC	.	

wel	INT	wel	
waar	ADV(type=pron)	waarbij	mw_85
is	VRB(finiteness=fin,tense=pres)	zijn	
dat	PD(type=d-p,position=free)	dat	
doch	ADV(type=reg)	doch	
by	ADV(type=pron)	waarbij	mw_85
toe	VRB(finiteness=pastpart)	toekomen	mw_225
gekomen	VRB(finiteness=pastpart)	toekomen	mw_225
,	PC	,	
dat	CONJ(type=sub)	dat	
se	PD(type=pers,position=free)	zij	
soo	ADV(type=reg)	zo	
vreemd	AA(degree=pos,position=free)	vreemd	
van	ADP(type=pre)	van	
elkanderen	PD(type=recip,position=free)	elkander	
zyn	VRB(finiteness=fin,tense=pres)	zijn	
?	PC	?	

vroeg	VRB(finiteness=fin,tense=past)	vragen	
ik	PD(type=pers,position=free)	ik	
vorders	ADV(type=reg)	voorders	
.	PC	.	

Men	PD(type=pers,position=free)	men	
geeft	VRB(finiteness=fin,tense=pres)	nageven	mw_281
de	PD(type=d-p,subtype=art,position=prenom)	de	
Vrouw	NOU-C(number=sg)	vrouw	
na	VRB(finiteness=fin,tense=pres)	nageven	mw_281
,	PC	,	
antworode	VRB(finiteness=fin,tense=past,WF=mis)	antwoorden	
myn	PD(type=poss,position=prenom)	mijn	
Leidsman	NOU-C(number=sg)	leidsman	
,	PC	,	
datse	CONJ(type=sub)+PD(type=pers,position=free)	dat+zij	
wat	ADV(type=reg)	wat	
te	ADV(type=reg)	te	
veel	ADV(type=reg)	veel	
van	ADP(type=pre)	van	
de	PD(type=d-p,subtype=art,position=prenom)	de	
brandewijn	NOU-C(number=sg)	brandewijn	
houd	VRB(finiteness=fin,tense=pres)	houden	
,	PC	,	
en	CONJ(type=coor)	en	
dit	PD(type=d-p,position=free)	dit	
wil	VRB(finiteness=fin,tense=pres)	willen	
derhalven	ADV(type=reg)	derhalve	
d	PD(type=d-p,subtype=art,position=prenom)	de	
'	PC	'	
oorsaak	NOU-C(number=sg)	oorzaak	
van	ADP(type=pre)	van	
deese	PD(type=d-p,subtype=oth,position=prenom)	deze	
schelling	NOU-C(number=sg)	schelling	
weesen	VRB(finiteness=inf)	wezen	
.	PC	.	

't	PD(type=pers,position=free)	het	
Is	VRB(finiteness=fin,tense=pres)	zijn	
wel	ADV(type=reg)	wel	
waar	AA(degree=pos,position=free)	waar	
,	PC	,	
dat	CONJ(type=sub)	dat	
ze	PD(type=pers,position=free)	zij	
op	ADP(type=pre)	op	
die	PD(type=d-p,subtype=oth,position=prenom)	die	
drank	NOU-C(number=sg)	drank	
vry	AA(degree=pos,position=free)	vrij	
wat	ADV(type=reg)	wat	
verslingerd	VRB(finiteness=pastpart)	verslingeren	
is	VRB(finiteness=fin,tense=pres)	zijn	
,	PC	,	
maar	CONJ(type=coor)	maar	
z	PD(type=pers,position=free)	zij	
'	PC	'	
is	VRB(finiteness=fin,tense=pres)	zijn	
oud	AA(degree=pos,position=free)	oud	
en	CONJ(type=coor)	en	
ver	AA(degree=pos,position=free)	ver	
na	ADV(type=reg)	na	
niet	ADV(type=reg)	niet	
van	ADP(type=pre)	van	
de	PD(type=d-p,subtype=art,position=prenom)	de	
goelijksten	NOU-C(number=pl)	goelijkste	
,	PC	,	
en	CONJ(type=coor)	en	
dat	PD(type=d-p,position=free)	dat	
heeft	VRB(finiteness=fin,tense=pres)	hebben	
'	PC	'	
er	ADV(type=pron)	ertoe	mw_208
ook	ADV(type=reg)	ook	
al	ADV(type=reg)	al	
vry	AA(degree=pos,position=free)	vrij	
wat	PD(type=indef,position=free)	wat	
toe	ADV(type=pron)	ertoe	mw_208
geholpen	VRB(finiteness=pastpart)	helpen	
.	PC	.	

Ondertusschen	ADV(type=reg)	ondertussen	
speeld	VRB(finiteness=fin,tense=pres)	spelen	
den	PD(type=d-p,subtype=art,position=prenom)	de	
Man	NOU-C(number=sg)	man	
't	PD(type=d-p,subtype=art,position=prenom)	het	
Heerschop	NOU-C(number=sg)	heerschap	
,	PC	,	
gelyk	CONJ(type=sub)	gelijk	
hy	PD(type=pers,position=free)	hij	
wel	ADV(type=reg)	wel	
doen	VRB(finiteness=inf)	doen	
kan	VRB(finiteness=fin,tense=pres)	kunnen	
,	PC	,	
want	CONJ(type=coor)	want	
hy	PD(type=pers,position=free)	hij	
windt	VRB(finiteness=fin,tense=pres)	winnen	
gelds	NOU-C(number=sg)	geld	
genoeg	PD(type=indef,position=free)	genoeg	
,	PC	,	
maar	CONJ(type=coor)	maar	
't	PD(type=d-p,subtype=art,position=prenom)	het	
Wijf	NOU-C(number=sg)	wijf	
moet	VRB(finiteness=fin,tense=pres)	moeten	
sig	PD(type=refl,position=free)	zich	
vry	AA(degree=pos,position=free)	vrij	
wat	ADV(type=reg)	wat	
soberder	AA(degree=comp,position=free)	sober	
belyden	VRB(finiteness=inf)	belijden	
,	PC	,	
als	CONJ(type=sub)	als	
loopende	VRB(finiteness=prespart)	lopen	
met	ADP(type=pre)	met	
de	PD(type=d-p,subtype=art,position=prenom)	de	
kruiwagen	NOU-C(number=sg)	kruiwagen	
langs	ADP(type=pre)	langs	
de	PD(type=d-p,subtype=art,position=prenom)	de	
straat	NOU-C(number=sg)	straat	
,	PC	,	
en	CONJ(type=coor)	en	
geen	PD(type=indef,subtype=oth,position=prenom)	geen	
andere	PD(type=indef,subtype=oth,position=prenom)	ander	
winsten	NOU-C(number=pl)	winst	
hebbende	VRB(finiteness=prespart)	hebben	
,	PC	,	
als	CONJ(type=sub)	als	
't	PD(type=d-p,position=free)	hetgeen	mw_4
geen	PD(type=d-p,position=free)	hetgeen	mw_4
haar	PD(type=pers,position=free)	zij	
deese	PD(type=d-p,subtype=oth,position=prenom)	deze	
veragte	AA(degree=pos,position=prenom)	veracht	
koophandel	NOU-C(number=sg)	koophandel	
op	VRB(finiteness=inf)	opbrengen	mw_291
kan	VRB(finiteness=fin,tense=pres)	kunnen	
brengen	VRB(finiteness=inf)	opbrengen	mw_291
.	PC	.	

Dat	PD(type=d-p,position=free)	dat	
's	VRB(finiteness=fin,tense=pres)	zijn	
slecht	AA(degree=pos,position=free)	slecht	
seid	VRB(finiteness=fin,tense=past)	zeggen	
ik	PD(type=pers,position=free)	ik	
ten	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	te+het	
minsten	NOU-C(number=sg)	minste	
behoorde	VRB(finiteness=fin,tense=past)	behoren	
hy	PD(type=pers,position=free)	hij	
haar	PD(type=pers,position=free)	zij	
,	PC	,	
eenige	PD(type=indef,position=free)	enig	
onder	NOU-C(number=sg)	onderstand	mw_289
stand	NOU-C(number=sg)	onderstand	mw_289
ter	ADP(type=pre,WF=mis)	te	
doen	VRB(finiteness=inf)	doen	
,	PC	,	
wou	VRB(finiteness=fin,tense=past)	willen	
hy	PD(type=pers,position=free)	hij	
se	PD(type=pers,position=free)	zij	
niet	ADV(type=reg)	niet	
by	ADP(type=pre)	bij	
sig	PD(type=refl,position=free)	zich	
houden	VRB(finiteness=inf)	houden	
,	PC	,	
hy	PD(type=pers,position=free)	hij	
valt	VRB(finiteness=fin,tense=pres)	vallen	
soo	ADV(type=reg)	zo	
geweldig	AA(degree=pos,position=free)	geweldig	
conscientieus	AA(degree=pos,position=free)	consciëntieus	
niet	ADV(type=reg)	niet	
,	PC	,	
hernam	VRB(finiteness=fin,tense=past)	hernemen	
mijn	PD(type=poss,position=prenom)	mijn	
Leidsman	NOU-C(number=sg)	leidsman	
,	PC	,	
en	CONJ(type=coor)	en	
,	PC	,	
van	ADP(type=pre)	van	
haar	PD(type=pers,position=free)	zij	
on-derstand	NOU-C(number=sg)	onderstand	
te	ADP(type=pre)	te	
doen	VRB(finiteness=inf)	doen	
,	PC	,	
wil	VRB(finiteness=fin,tense=pres)	willen	
hy	PD(type=pers,position=free)	hij	
zelfs	ADV(type=reg)	zelfs	
niet	ADV(type=reg)	niet	
eens	ADV(type=reg)	eens	
weeten	VRB(finiteness=inf)	weten	
,	PC	,	
dat	CONJ(type=sub)	dat	
hy	PD(type=pers,position=free)	hij	
een	PD(type=indef,subtype=art,position=prenom)	een	
Vrouw	NOU-C(number=sg)	vrouw	
heeft	VRB(finiteness=fin,tense=pres)	hebben	
.	PC	.	

Zoo	ADV(type=reg)	zo	
groot	AA(degree=pos,position=free)	groot	
is	VRB(finiteness=fin,tense=pres)	zijn	
de	PD(type=d-p,subtype=art,position=prenom)	de	
nar	NOU-C(number=sg)	nar	
;	PC	;	
maar	CONJ(type=coor)	maar	
dat	CONJ(type=sub)	dat	
ze	PD(type=pers,position=free)	zij	
eenige	PD(type=indef,subtype=oth,position=prenom)	enig	
duizende	NOU-C(number=pl)	duizend	
by	ADP(type=pre)	bij	
malkander	PD(type=recip,position=free)	malkander	
had	VRB(finiteness=fin,tense=past)	hebben	
,	PC	,	
hy	PD(type=pers,position=free)	hij	
souze	VRB(finiteness=fin,tense=past)+PD(type=pers,position=free)	zullen+zij	
dan	ADV(type=reg)	dan	
wel	ADV(type=reg)	wel	
weer	ADV(type=reg)	weder	
by	ADP(type=pre)	bij	
sig	PD(type=refl,position=free)	zich	
willen	VRB(finiteness=inf)	willen	
neemen	VRB(finiteness=inf)	nemen	
,	PC	,	
want	CONJ(type=coor)	want	
hy	PD(type=pers,position=free)	hij	
valt	VRB(finiteness=fin,tense=pres)	vallen	
vry	AA(degree=pos,position=free)	vrij	
wat	PD(type=w-p,position=free)	wat	
geldgieriger	AA(degree=comp,position=free)	geldgierig	
,	PC	,	
wat	PD(type=w-p,position=free)	wat	
de	PD(type=d-p,subtype=art,position=prenom)	de	
neering	NOU-C(number=sg)	nering	
belangd	VRB(finiteness=fin,tense=pres)	belangen	
,	PC	,	
vervolgde	VRB(finiteness=fin,tense=past)	vervolgen	
hy	PD(type=pers,position=free)	hij	
,	PC	,	
daar	ADV(type=pron)	daarmede	mw_109
weet	VRB(finiteness=fin,tense=pres)	weten	
hy	PD(type=pers,position=free)	hij	
soo	ADV(type=reg)	zo	
geestig	AA(degree=pos,position=free)	geestig	
mee	ADV(type=pron)	daarmede	mw_109
om	VRB(finiteness=inf)	omspringen	mw_288662
te	ADP(type=pre)	te	
springen	VRB(finiteness=inf)	omspringen	mw_288662
,	PC	,	
of	CONJ(type=sub)	of	
als	CONJ(type=sub)	als	
hy	PD(type=pers,position=free)	hij	
een	PD(type=indef,subtype=art,position=prenom)	een	
Wyf	NOU-C(number=sg)	wijf	
was	VRB(finiteness=fin,tense=past)	zijn	
,	PC	,	
en	CONJ(type=coor)	en	
hy	PD(type=pers,position=free)	hij	
kan	VRB(finiteness=fin,tense=pres)	kunnen	
de	PD(type=d-p,subtype=art,position=prenom)	de	
luiden	NOU-C(number=pl)	lieden	
den	PD(type=d-p,subtype=art,position=prenom)	de	
wyn	NOU-C(number=sg)	wijn	
zo	ADV(type=reg)	zo	
net	AA(degree=pos,position=free)	net	
in	ADP(type=pre)	in	
't	PD(type=d-p,subtype=art,position=prenom)	het	
lyf	NOU-C(number=sg)	lijf	
preken	VRB(finiteness=inf)	preken	
,	PC	,	
dat	CONJ(type=sub)	dat	
het	PD(type=pers,position=free)	het	
een	PD(type=indef,subtype=art,position=prenom)	een	
lust	NOU-C(number=sg)	lust	
om	ADP(type=pre)	om	
te	ADP(type=pre)	te	
hooren	VRB(finiteness=inf)	horen	
is	VRB(finiteness=fin,tense=pres)	zijn	
.	PC	.	

Terwijl	CONJ(type=sub)	terwijl	
mijn	PD(type=poss,position=prenom)	mijn	
Leitsman	NOU-C(number=sg)	leidsman	
deze	PD(type=d-p,subtype=oth,position=prenom)	deze	
redenen	NOU-C(number=pl)	reden	
tegen	ADP(type=pre)	tegen	
my	PD(type=pers,position=free)	ik	
voerde	VRB(finiteness=fin,tense=past)	voeren	
,	PC	,	
hield	VRB(finiteness=fin,tense=past)	houden	
hy	PD(type=pers,position=free)	hij	
my	PD(type=pers,position=free)	ik	
voor	ADP(type=pre)	voor	
het	PD(type=d-p,subtype=art,position=prenom)	het	
Pakhuis	NOU-C(number=sg)	pakhuis	
staande	VRB(finiteness=prespart)	staan	
,	PC	,	
waar	ADV(type=pron)	waarvan	mw_349
van	ADV(type=pron)	waarvan	mw_349
ik	PD(type=pers,position=free)	ik	
de	PD(type=d-p,subtype=art,position=prenom)	de	
redenen	NOU-C(number=pl)	reden	
eerst	ADV(type=reg)	eerst	
verstond	VRB(finiteness=fin,tense=past)	verstaan	
,	PC	,	
wanneer	CONJ(type=sub)	wanneer	
hy	PD(type=pers,position=free)	hij	
my	PD(type=pers,position=free)	ik	
sei	VRB(finiteness=fin,tense=past)	zeggen	
,	PC	,	
dat	CONJ(type=sub)	dat	
wy	PD(type=pers,position=free)	wij	
daar	ADV(type=pron)	daarnaast	mw_110
nast	ADV(type=pron)	daarnaast	mw_110
moesten	VRB(finiteness=fin,tense=past)	moeten	
wezen	VRB(finiteness=inf)	wezen	
,	PC	,	
daar	ADV(type=reg)	daar	
hy	PD(type=pers,position=free)	hij	
my	PD(type=pers,position=free)	ik	
iets	PD(type=indef,position=free)	iets	
zou	VRB(finiteness=fin,tense=past)	zullen	
doen	VRB(finiteness=inf)	doen	
zien	VRB(finiteness=inf)	zien	
,	PC	,	
't	PD(type=d-p,position=free)	hetgeen	mw_2
geen	PD(type=d-p,position=free)	hetgeen	mw_2
my	PD(type=pers,position=free)	ik	
ongetwijfeld	AA(degree=pos,position=free)	ongetwijfeld	
verwonderen	VRB(finiteness=inf)	verwonderen	
zoude	VRB(finiteness=fin,tense=past)	zullen	
.	PC	.	

Hier	ADV(type=pron)	hierop	mw_293
op	ADV(type=pron)	hierop	mw_293
traden	VRB(finiteness=fin,tense=past)	treden	
wy	PD(type=pers,position=free)	wij	
in	ADP(type=pre)	in	
huis	NOU-C(number=sg)	huis	
,	PC	,	
en	CONJ(type=coor)	en	
terstond	ADV(type=reg)	terstond	
na	ADP(type=pre)	na	
achteren	ADV(type=reg)	achteren	
toe	ADV(type=reg)	toe	
,	PC	,	
daar	ADV(type=reg)	daar	
wy	PD(type=pers,position=free)	wij	
in	ADP(type=pre)	in	
de	PD(type=d-p,subtype=art,position=prenom)	de	
keuken	NOU-C(number=sg)	keuken	
twee	NUM(type=card,position=prenom,representation=let)	twee	
hoertjes	NOU-C(number=pl)	hoertje	
vonden	VRB(finiteness=fin,tense=past)	vinden	
zitten	VRB(finiteness=inf)	zitten	
,	PC	,	
met	ADP(type=pre)	met	
twee	NUM(type=card,position=prenom,representation=let)	twee	
mans	NOU-C(number=pl)	manspersoon	mw_269
persoonen	NOU-C(number=pl)	manspersoon	mw_269
,	PC	,	
die	PD(type=d-p,position=free)	die	
als	CONJ(type=sub)	als	
Schippers	NOU-C(number=pl)	schipper	
gekleed	VRB(finiteness=pastpart)	kleden	
waren	VRB(finiteness=fin,tense=past)	zijn	
;	PC	;	
en	CONJ(type=coor)	en	
benevens	ADP(type=pre)	benevens	
dezen	PD(type=d-p,position=free)	deze	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Waardin	NOU-C(number=sg)	waardin	
,	PC	,	
die	PD(type=d-p,position=free)	die	
van	ADP(type=pre)	van	
geen	PD(type=indef,subtype=oth,position=prenom)	geen	
ander	PD(type=indef,subtype=oth,position=prenom)	ander	
ding	NOU-C(number=sg)	ding	
praatte	VRB(finiteness=fin,tense=past)	praten	
,	PC	,	
als	CONJ(type=sub)	als	
van	ADP(type=pre)	van	
drinken	NOU-C(number=sg)	drinken	
en	CONJ(type=coor)	en	
van	ADP(type=pre)	van	
vroolijk	AA(degree=pos,position=free)	vrolijk	
te	ADP(type=pre)	te	
wezen	VRB(finiteness=inf)	wezen	
.	PC	.	

Wat	PD(type=w-p,position=free)	wat	
zyn	VRB(finiteness=fin,tense=pres)	zijn	
dat	PD(type=d-p,position=free)	dat	
voor	ADP(type=pre)	voor	
roemers	NOU-C(number=pl)	roemer	
;	PC	;	
zeid	VRB(finiteness=fin,tense=past)	zeggen	
ik	PD(type=pers,position=free)	ik	
tegen	ADP(type=pre)	tegen	
mijn	PD(type=poss,position=prenom)	mijn	
Lidsman	NOU-C(number=sg,WF=mis)	leidsman	
;	PC	;	
ziende	VRB(finiteness=prespart)	zien	
dat	CONJ(type=sub)	dat	
ze	PD(type=pers,position=free)	zij	
ruim	AA(degree=pos,position=free)	ruim	
soo	ADV(type=reg)	zo	
groot	AA(degree=pos,position=free)	groot	
als	CONJ(type=sub)	als	
half	AA(degree=pos,position=prenom)	half	
pint	NOU-C(number=sg)	pint	
,	PC	,	
en	CONJ(type=coor)	en	
vry	AA(degree=pos,position=free)	vrij	
wat	ADV(type=reg)	wat	
kleinder	AA(degree=comp,position=free)	klein	
als	CONJ(type=sub)	als	
pints	NOU-C(number=pl)	pint	
waren	VRB(finiteness=fin,tense=past)	zijn	
.	PC	.	

Men	PD(type=pers,position=free)	men	
tapt	VRB(finiteness=fin,tense=pres)	tappen	
hier	ADV(type=reg)	hier	
met	ADP(type=pre)	met	
geen	PD(type=indef,subtype=oth,position=prenom)	geen	
tinne	AA(degree=pos,position=prenom)	tinnen	
pinten	NOU-C(number=pl)	pint	
,	PC	,	
zei	VRB(finiteness=fin,tense=past)	zeggen	
mijn	PD(type=poss,position=prenom)	mijn	
Leitsman	NOU-C(number=sg)	leidsman	
;	PC	;	
maar	CONJ(type=coor)	maar	
alleenlijk	ADV(type=reg)	alleenlijk	
met	ADP(type=pre)	met	
dusdanige	PD(type=d-p,subtype=oth,position=prenom)	dusdanig	
roemers	NOU-C(number=pl)	roemer	
,	PC	,	
die	PD(type=d-p,position=free)	die	
,	PC	,	
hoewel'er	CONJ(type=sub)+ADV(type=pron)	hoewel+ervan	mw_254
ruim	AA(degree=pos,position=free)	ruim	
drie	NUM(type=card,position=prenom,representation=let)	drie	
van	CONJ(type=sub)+ADV(type=pron)	hoewel+ervan	mw_254
op	ADP(type=pre)	op	
een	PD(type=indef,subtype=art,position=prenom)	een	
mingelen	NOU-C(number=sg)	mengelen	
gaan	VRB(finiteness=fin,tense=pres)	gaan	
,	PC	,	
echter	ADV(type=reg)	echter	
tegen	ADP(type=pre)	tegen	
een	PD(type=indef,subtype=art,position=prenom)	een	
schelling	NOU-C(number=sg)	schelling	
betaald	VRB(finiteness=pastpart)	betalen	
moeten	VRB(finiteness=fin,tense=pres)	moeten	
worden	VRB(finiteness=inf)	worden	
,	PC	,	
maar	CONJ(type=coor)	maar	
,	PC	,	
vervolgde	VRB(finiteness=fin,tense=past)	vervolgen	
hy	PD(type=pers,position=free)	hij	
,	PC	,	
zoo	CONJ(type=sub)	zo	
gy	PD(type=pers,position=free)	gij	
de	PD(type=d-p,subtype=art,position=prenom)	de	
gruwelykste	AA(degree=sup,position=prenom)	gruwelijk	
listen	NOU-C(number=pl)	list	
en	CONJ(type=coor)	en	
onrechtvaardigste	AA(degree=sup,position=prenom)	onrechtvaardig	
manieren	NOU-C(number=pl)	manier	
des	PD(type=d-p,subtype=art,position=prenom)	de	
weerelds	NOU-C(number=sg)	wereld	
begeerd	VRB(finiteness=fin,tense=pres)	begeren	
te	ADP(type=pre)	te	
zien	VRB(finiteness=inf)	zien	
,	PC	,	
zoo	ADV(type=reg)	zo	
kijk	VRB(finiteness=fin,tense=pres)	toekijken	mw_260
maar	ADV(type=reg)	maar	
naarstig	AA(degree=pos,position=free)	naarstig	
toe	VRB(finiteness=fin,tense=pres)	toekijken	mw_260
,	PC	,	
en	CONJ(type=coor)	en	
vraag	VRB(finiteness=fin,tense=pres)	vragen	
me	PD(type=pers,position=free)	ik	
niet	ADV(type=reg)	niet	
eer	ADV(type=reg)	eer	
?	PC	?	

voor	CONJ(type=sub)	voordat	mw_356
dat	CONJ(type=sub)	voordat	mw_356
gy	PD(type=pers,position=free)	gij	
iets	PD(type=indef,position=free)	iets	
ziet	VRB(finiteness=fin,tense=pres)	zien	
,	PC	,	
't	PD(type=d-p,position=free)	hetgeen	mw_3
geen	PD(type=d-p,position=free)	hetgeen	mw_3
gy	PD(type=pers,position=free)	gij	
niet	ADV(type=reg)	niet	
verstaan	VRB(finiteness=inf)	verstaan	
kunt	VRB(finiteness=fin,tense=pres)	kunnen	
.	PC	.	

'k	PD(type=pers,position=free)	ik	
Deed	VRB(finiteness=fin,tense=past)	doen	
so	ADV(type=reg)	zo	
,	PC	,	
en	CONJ(type=coor)	en	
zag	VRB(finiteness=fin,tense=past)	zien	
dat	CONJ(type=sub)	dat	
ieder	PD(type=indef,subtype=oth,position=prenom)	ieder	
roemer	NOU-C(number=sg)	roemer	
maar	ADV(type=reg)	maar	
eventjes	ADV(type=reg)	eventjes	
eens	ADV(type=reg)	eens	
,	PC	,	
de	PD(type=d-p,subtype=art,position=prenom)	de	
ronde	NOU-C(number=sg)	ronde	
kon	VRB(finiteness=fin,tense=past)	kunnen	
doen	VRB(finiteness=inf)	doen	
want	CONJ(type=coor)	want	
als	CONJ(type=sub)	als	
ze	PD(type=pers,position=free)	zij	
de	PD(type=d-p,subtype=art,position=prenom)	de	
hoeren	NOU-C(number=pl)	hoer	
in	ADP(type=pre)	in	
de	PD(type=d-p,subtype=art,position=prenom)	de	
hand	NOU-C(number=sg)	hand	
kreegen	VRB(finiteness=fin,tense=past)	krijgen	
,	PC	,	
die	PD(type=d-p,position=free)	die	
nepen	VRB(finiteness=fin,tense=past)	nijpen	
se	PD(type=pers,position=free)	zij	
soo	ADV(type=reg)	zo	
